STATE,CLASS,GENDER,AGE,PAID
STATE 17,C71,M,56,4100.6
STATE 10,C7B,F,56,4078.6
STATE 02,C1B,M,56,4040.41
STATE 15,C7 ,F,56,4014.28
STATE 04,C71,F,56,3674.37
STATE 14,C7 ,M,56,3587.86
STATE 04,C71,F,56,3521.63
STATE 12,C11,M,56,3521.32
STATE 15,C1 ,F,56,3416.34
STATE 04,C7B,M,56,3372.97
STATE 02,C7 ,M,56,3149.97
STATE 15,C11,M,56,3056.01
STATE 14,F71,M,56,3045.47
STATE 06,C7B,M,56,2960
STATE 17,C71,M,56,2946.55
STATE 04,C71,F,56,2925
STATE 15,C7 ,M,56,2912.28
STATE 15,C7B,M,56,2844.29
STATE 04,C7 ,M,56,2815.33
STATE 12,C1B,M,56,2726.41
STATE 06,C11,F,56,2708
STATE 15,C11,M,56,2685.02
STATE 15,C7C,F,56,2666.97
STATE 02,C71,M,56,2596.17
STATE 04,C71,M,56,2577.29
STATE 02,C71,M,56,2565.69
STATE 06,C7B,M,56,2560.59
STATE 15,C7B,F,56,2549.19
STATE 06,C71,F,56,2481.62
STATE 01,C11,M,56,2437.24
STATE 01,C1 ,F,56,2434.97
STATE 15,C71,M,56,2379.24
STATE 15,C1B,F,56,2365.15
STATE 06,C71,M,56,2354.52
STATE 04,C71,F,56,2301.61
STATE 03,F1 ,M,56,2277
STATE 04,C71,M,56,2271.02
STATE 14,C7 ,M,56,2228.4
STATE 17,C71,F,56,2192.57
STATE 06,C11,M,56,2192.05
STATE 15,C1B,F,56,2160.64
STATE 10,C72,M,56,2112.63
STATE 10,C11,M,56,2083.04
STATE 15,C1 ,M,56,2049.18
STATE 01,C71,M,56,2000
STATE 15,C7 ,M,56,1993.18
STATE 03,C1 ,F,56,1982.33
STATE 17,C71,F,56,1945.56
STATE 10,C7 ,M,56,1942.82
STATE 12,C71,M,56,1926.09
STATE 06,C71,F,56,1822.79
STATE 02,C11,F,56,1792.72
STATE 07,C7 ,M,56,1758.73
STATE 06,C1B,M,56,1758.33
STATE 04,C7A,M,56,1750.85
STATE 07,C7A,M,56,1607.91
STATE 02,C71,M,56,1602.1
STATE 13,F11,M,56,1566.47
STATE 15,C71,M,56,1523.51
STATE 15,C1 ,M,56,1495.3
STATE 12,C1B,M,56,1491.23
STATE 15,C7B,M,56,1461.48
STATE 03,C1B,M,56,1450.55
STATE 06,C7 ,F,56,1450.29
STATE 12,C1B,M,56,1431.9
STATE 12,C11,F,56,1427.29
STATE 15,C1B,M,56,1319.69
STATE 06,C7 ,M,56,1302.64
STATE 15,C1B,M,56,1281.46
STATE 10,C11,M,56,1272.4
STATE 04,C7B,M,56,1272.17
STATE 14,C1 ,M,56,1264.58
STATE 06,C11,F,56,1222.12
STATE 15,C7 ,F,56,1214.61
STATE 06,C71,M,56,1207.39
STATE 10,C7C,M,56,1200
STATE 04,C7 ,M,56,1183.89
STATE 15,C11,M,56,1169.59
STATE 12,C1B,M,56,1149.68
STATE 17,C71,M,56,1136.08
STATE 02,C1 ,M,56,1064.5
STATE 15,C7B,M,56,1063.39
STATE 02,C71,M,56,1051.75
STATE 10,C7B,M,56,1051.13
STATE 15,C71,F,56,1040.97
STATE 15,C11,M,56,1033.32
STATE 15,C71,F,56,1027.94
STATE 03,C71,M,56,1024.13
STATE 02,F71,M,56,1009.41
STATE 01,C7 ,F,56,1000
STATE 10,C7 ,M,56,995
STATE 02,C1B,M,56,977.52
STATE 17,C7C,M,56,974.03
STATE 02,C71,F,56,959.12
STATE 04,C7B,M,56,954.98
STATE 06,C7 ,M,56,943.64
STATE 13,C7B,F,56,935.74
STATE 15,C7 ,M,56,933.27
STATE 02,C11,M,56,920.29
STATE 15,C7 ,M,56,914.69
STATE 10,C1A,M,56,913.75
STATE 15,C11,M,56,903.09
STATE 12,C1B,M,56,894.12
STATE 15,C71,M,56,890.19
STATE 15,C7B,F,56,881.55
STATE 02,C1B,M,56,874.49
STATE 01,C7 ,M,56,860.1
STATE 04,C7 ,M,56,850
STATE 07,C71,M,56,844.58
STATE 02,C7B,M,56,822.81
STATE 12,C1B,M,56,822.19
STATE 17,C71,F,56,817.31
STATE 15,C1 ,M,56,800
STATE 15,C11,F,56,787.38
STATE 02,C71,F,56,776.72
STATE 04,C7 ,F,56,771.25
STATE 02,C11,F,56,762.53
STATE 15,C71,M,56,751.65
STATE 07,F7 ,M,56,720
STATE 03,C1 ,F,56,718.02
STATE 10,F71,M,56,710.3
STATE 10,C7 ,F,56,697.44
STATE 12,C1 ,F,56,696.09
STATE 02,C11,M,56,689.66
STATE 04,C7C,M,56,688.97
STATE 02,C1B,M,56,682.07
STATE 04,C7B,M,56,681.17
STATE 15,C11,F,56,680.37
STATE 01,F7 ,F,56,679
STATE 15,C71,M,56,676.51
STATE 02,C1A,M,56,666.66
STATE 17,C7B,M,56,654.53
STATE 15,C1B,F,56,654.5
STATE 07,C7B,M,56,650.46
STATE 02,C71,M,56,645.01
STATE 01,C11,M,56,596.05
STATE 15,C7 ,F,56,582.18
STATE 15,C71,M,56,578.8
STATE 15,C7 ,M,56,574.76
STATE 02,C1B,F,56,563.76
STATE 15,C7 ,M,56,559.24
STATE 15,C7A,F,56,558.83
STATE 15,C7 ,F,56,534.02
STATE 04,C71,M,56,532.1
STATE 07,C71,F,56,523.95
STATE 06,C11,M,56,523.93
STATE 13,C1B,F,56,522.76
STATE 15,C7A,M,56,514.73
STATE 02,C7B,F,56,513.9
STATE 15,C1C,M,56,512.2
STATE 02,C71,F,56,502.37
STATE 15,C72,M,56,499.29
STATE 15,C71,M,56,498.22
STATE 12,C1A,M,56,495.72
STATE 15,C11,M,56,493.92
STATE 07,C71,M,56,490.83
STATE 15,C1 ,M,56,485.08
STATE 15,C7 ,F,56,481.82
STATE 06,C1 ,M,56,472.7
STATE 17,C71,M,56,472.15
STATE 17,C71,M,56,471.38
STATE 14,F71,M,56,468.25
STATE 15,C2 ,M,56,464.83
STATE 03,C71,M,56,463.19
STATE 02,C71,F,56,460.84
STATE 15,C1B,F,56,460
STATE 02,C71,F,56,457.54
STATE 15,C11,M,56,453.91
STATE 15,C11,M,56,443.74
STATE 15,C71,M,56,443.1
STATE 10,C11,F,56,440.66
STATE 04,C7 ,F,56,440.51
STATE 04,C7B,M,56,437.26
STATE 15,C1 ,M,56,425.32
STATE 15,C72,F,56,423.12
STATE 06,C1B,M,56,419.38
STATE 15,C1 ,M,56,416.94
STATE 03,C1 ,M,56,399.58
STATE 07,C7 ,M,56,390.37
STATE 06,C7A,M,56,383.9
STATE 10,C71,M,56,372.75
STATE 03,C1 ,M,56,367.89
STATE 03,C7 ,M,56,361.65
STATE 17,C7 ,M,56,350
STATE 02,C7B,M,56,348.86
STATE 17,C72,F,56,348.15
STATE 02,C7 ,F,56,347.79
STATE 04,C7 ,M,56,343.5
STATE 15,C11,M,56,342.24
STATE 02,C1B,F,56,333.05
STATE 02,C1 ,M,56,328.91
STATE 13,C1A,M,56,327.41
STATE 02,C11,M,56,325.48
STATE 03,C11,F,56,323.41
STATE 02,C11,M,56,308.89
STATE 04,C7B,F,56,282.99
STATE 13,C1B,M,56,281.08
STATE 07,C71,F,56,279.61
STATE 02,C7 ,F,56,277
STATE 15,C7 ,M,56,276.41
STATE 04,C7 ,M,56,268.4
STATE 02,C7 ,F,56,251.5
STATE 17,C71,M,56,246.12
STATE 02,C71,F,56,232.5
STATE 04,F71,M,56,228.7
STATE 02,C7 ,M,56,218.68
STATE 10,C7B,M,56,184.84
STATE 07,C72,F,56,178.17
STATE 04,C7B,F,56,165.32
STATE 10,C1 ,F,56,156.47
STATE 04,C7B,M,56,147.91
STATE 03,C1 ,M,56,142.33
STATE 04,C71,F,56,123.1
STATE 15,C7 ,F,56,108.18
STATE 15,C7B,M,56,78.82
STATE 15,C7B,F,56,74.23
STATE 17,C71,M,56,63.33
STATE 15,C7 ,F,56,17.79
STATE 04,C7B,F,55,15279.68
STATE 02,C7 ,M,55,12597.12
STATE 15,C71,M,55,12037.05
STATE 12,C1 ,M,55,11156.17
STATE 04,C7 ,F,55,10817.49
STATE 02,C11,M,55,10439.86
STATE 12,C71,M,55,10022.78
STATE 06,C71,F,55,7967.06
STATE 15,C1 ,M,55,7478.84
STATE 02,C1 ,M,55,7429.58
STATE 02,C7B,M,55,7108.52
STATE 07,C71,F,55,7038.61
STATE 02,C71,M,55,6582.57
STATE 06,C7A,M,55,6237.24
STATE 03,C1A,M,55,6056.35
STATE 04,C7A,M,55,6055
STATE 12,C1 ,F,55,5845.4
STATE 02,C71,F,55,5600.56
STATE 17,C71,M,55,5479.6
STATE 02,C7 ,M,55,5399.37
STATE 03,C7C,M,55,5350.04
STATE 06,C71,M,55,5330.06
STATE 15,C1B,M,55,4946.5
STATE 02,C1 ,F,55,4358.71
STATE 17,C71,M,55,4315.43
STATE 02,C11,F,55,4043.41
STATE 12,C71,M,55,3978.91
STATE 13,C7B,M,55,3908.7
STATE 15,C11,F,55,3882.04
STATE 15,C7B,F,55,3825.32
STATE 15,C1B,M,55,3690.67
STATE 02,C7B,F,55,3636.59
STATE 15,C71,F,55,3617.05
STATE 06,C7 ,M,55,3610.44
STATE 02,C1 ,M,55,3607
STATE 04,C7B,M,55,3477.55
STATE 15,C7B,M,55,3405.77
STATE 17,C71,F,55,3351.43
STATE 06,C71,M,55,3260.21
STATE 06,C1B,M,55,3242.11
STATE 06,C71,F,55,3237.98
STATE 01,C7 ,F,55,3163
STATE 15,C7B,F,55,3086.77
STATE 13,C71,M,55,2998.88
STATE 15,C71,M,55,2975.85
STATE 07,C7B,M,55,2958.4
STATE 06,C7B,F,55,2881.17
STATE 02,C7 ,M,55,2783.5
STATE 07,C7 ,M,55,2750
STATE 04,C71,M,55,2683.21
STATE 06,C7 ,F,55,2635.78
STATE 02,C7B,F,55,2575.79
STATE 04,C71,M,55,2564.01
STATE 02,F7 ,M,55,2545.69
STATE 06,C7B,M,55,2523.04
STATE 06,C1B,M,55,2450.98
STATE 02,F71,F,55,2427.42
STATE 15,C7B,M,55,2391
STATE 15,C71,F,55,2367.3
STATE 13,C7B,M,55,2342.4
STATE 06,C2 ,M,55,2323.5
STATE 02,C1B,M,55,2317.29
STATE 04,C71,F,55,2310
STATE 15,C7 ,M,55,2303.07
STATE 15,C7B,F,55,2275.62
STATE 10,C1B,M,55,2251.84
STATE 15,C11,F,55,2250
STATE 15,C1 ,M,55,2238.12
STATE 10,C11,M,55,2212.54
STATE 06,C7B,M,55,2203.34
STATE 07,C72,M,55,2188.23
STATE 06,C7 ,M,55,2180.9
STATE 07,C7B,M,55,2153.58
STATE 14,C7 ,M,55,2147.74
STATE 02,C7B,F,55,2121.05
STATE 04,C7B,F,55,2109.54
STATE 06,C7A,F,55,2072.1
STATE 04,C7 ,M,55,2016.25
STATE 03,C7 ,M,55,2003.9
STATE 02,C1 ,M,55,2001.06
STATE 03,C1 ,M,55,2000
STATE 04,C7C,M,55,2000
STATE 15,C11,M,55,2000
STATE 15,C7 ,F,55,1995.71
STATE 04,C71,M,55,1993.42
STATE 04,C71,F,55,1984.9
STATE 15,C71,M,55,1897.19
STATE 17,C7B,M,55,1890.06
STATE 02,C1B,F,55,1828.32
STATE 15,C7B,F,55,1812.71
STATE 04,C71,F,55,1783.17
STATE 04,C71,M,55,1758.45
STATE 15,C7 ,M,55,1754.98
STATE 02,C7 ,M,55,1744.78
STATE 04,C7 ,M,55,1740.98
STATE 15,C71,M,55,1727.86
STATE 01,F11,M,55,1577.2
STATE 04,C7B,M,55,1573.21
STATE 06,C1 ,F,55,1542.91
STATE 15,C7B,M,55,1540.27
STATE 02,C71,M,55,1514
STATE 15,C7B,M,55,1508.83
STATE 15,C71,M,55,1506.79
STATE 13,C2 ,M,55,1505.1
STATE 14,C11,F,55,1472.66
STATE 12,C11,M,55,1462.79
STATE 04,C7B,M,55,1442.08
STATE 02,F71,M,55,1437.65
STATE 04,C7 ,M,55,1401.95
STATE 02,C71,F,55,1385.4
STATE 17,C71,F,55,1375.48
STATE 04,C7B,F,55,1366.27
STATE 15,C1C,F,55,1342.57
STATE 02,C71,M,55,1342
STATE 07,C71,F,55,1332.07
STATE 04,C7 ,M,55,1322.9
STATE 04,C7B,M,55,1322.03
STATE 03,C7 ,M,55,1307.78
STATE 15,C1 ,M,55,1297.53
STATE 07,C7B,M,55,1292.3
STATE 13,F11,M,55,1292.26
STATE 06,C1 ,M,55,1289.35
STATE 07,C7A,M,55,1286.63
STATE 02,C71,F,55,1274.36
STATE 02,C71,M,55,1260.7
STATE 17,F71,M,55,1234.02
STATE 15,C1 ,M,55,1230.12
STATE 03,C1 ,F,55,1223
STATE 02,C1 ,M,55,1222.94
STATE 15,C7 ,M,55,1215.89
STATE 04,C7 ,M,55,1203.91
STATE 06,C1 ,F,55,1201.63
STATE 04,C7 ,M,55,1199.21
STATE 06,C1 ,M,55,1188.26
STATE 15,C1B,M,55,1168.23
STATE 03,C7 ,M,55,1150
STATE 03,C71,F,55,1146.53
STATE 13,C11,F,55,1134.08
STATE 15,C7B,M,55,1129.25
STATE 15,C71,M,55,1117.22
STATE 02,C1C,M,55,1116.09
STATE 15,C1A,F,55,1098.14
STATE 15,C71,F,55,1092.98
STATE 15,C7B,F,55,1089.32
STATE 15,C1B,M,55,1080.92
STATE 02,C11,M,55,1031.94
STATE 15,C7 ,M,55,1021.6
STATE 15,C7C,F,55,1013.11
STATE 03,C1 ,M,55,1000
STATE 10,C7B,F,55,1000
STATE 15,C1B,M,55,1000
STATE 17,C71,F,55,994.91
STATE 17,C71,M,55,992.24
STATE 02,C11,M,55,983.06
STATE 15,C1B,F,55,956.36
STATE 02,C1B,F,55,951.88
STATE 02,C7 ,M,55,938.01
STATE 02,C1B,F,55,929.75
STATE 02,C71,F,55,916.02
STATE 17,C71,F,55,914.8
STATE 03,C7B,F,55,904.46
STATE 15,C7 ,F,55,904.42
STATE 07,C7B,M,55,897.51
STATE 15,C1B,F,55,887.11
STATE 15,C1B,M,55,880
STATE 15,C1B,M,55,873.08
STATE 06,C11,M,55,868.89
STATE 06,C71,F,55,860.14
STATE 04,C71,M,55,856.3
STATE 02,C7B,M,55,855.17
STATE 15,C7 ,M,55,853.75
STATE 07,C7B,M,55,852.63
STATE 17,C7B,F,55,849.62
STATE 03,C7 ,M,55,844.7
STATE 15,C7 ,M,55,844.55
STATE 02,C71,M,55,843.63
STATE 17,C7B,M,55,838.96
STATE 12,C7 ,M,55,837.31
STATE 04,F7 ,M,55,830.88
STATE 04,C7B,F,55,830.24
STATE 17,C71,M,55,825.64
STATE 04,C7B,F,55,819.82
STATE 12,C7B,F,55,818.24
STATE 13,C1B,F,55,805.92
STATE 04,C71,M,55,802.44
STATE 13,C11,F,55,797.69
STATE 15,C7A,M,55,795.7
STATE 02,C7B,M,55,791.52
STATE 04,C7C,M,55,785.89
STATE 07,C7B,M,55,784.54
STATE 15,C11,M,55,783.73
STATE 15,C71,M,55,769.83
STATE 04,C7C,M,55,766.84
STATE 17,C71,F,55,762.32
STATE 15,C71,F,55,745.73
STATE 13,C1B,M,55,742.82
STATE 12,C71,F,55,742.7
STATE 06,C71,M,55,740.44
STATE 15,C1C,M,55,733.77
STATE 03,C1 ,M,55,732
STATE 12,C1 ,M,55,730.03
STATE 15,C1B,M,55,705.62
STATE 06,C1B,F,55,695.75
STATE 06,C1C,M,55,694.46
STATE 14,F71,M,55,665.29
STATE 04,C7B,F,55,651.38
STATE 15,C1 ,M,55,651.21
STATE 06,C1 ,M,55,648.03
STATE 15,C7B,M,55,642.43
STATE 03,C7 ,M,55,642.23
STATE 15,C7 ,F,55,637.26
STATE 15,C1 ,F,55,633.06
STATE 02,C7 ,M,55,622.99
STATE 03,C7B,M,55,603
STATE 15,C7 ,F,55,582.31
STATE 06,C11,M,55,581.84
STATE 04,C7B,F,55,575.93
STATE 15,C1B,M,55,570.74
STATE 02,C71,M,55,554.28
STATE 17,C7B,M,55,553.71
STATE 15,C1C,F,55,549.57
STATE 02,C71,M,55,548.2
STATE 17,C7B,M,55,529.93
STATE 02,C7 ,F,55,527.79
STATE 04,C71,M,55,504.71
STATE 02,C11,M,55,500
STATE 03,C7 ,M,55,499.55
STATE 04,C71,M,55,497.83
STATE 15,C11,M,55,495.54
STATE 02,C71,F,55,489.84
STATE 15,C11,M,55,461.35
STATE 07,C71,M,55,453.99
STATE 06,C7 ,F,55,452.07
STATE 03,C1 ,F,55,447.25
STATE 02,C71,M,55,442.92
STATE 15,C7B,F,55,440
STATE 02,C1 ,M,55,439.09
STATE 15,F1 ,F,55,435.5
STATE 04,C71,F,55,434.57
STATE 17,C7B,M,55,431.98
STATE 03,C7B,F,55,429.7
STATE 04,C7A,M,55,416.85
STATE 15,C11,F,55,409.29
STATE 10,C1B,F,55,405.75
STATE 12,C1 ,M,55,405.72
STATE 06,C7B,F,55,403.01
STATE 17,C7B,M,55,398.71
STATE 02,C11,M,55,395
STATE 03,C11,M,55,385.12
STATE 17,F71,M,55,378.26
STATE 03,C7 ,M,55,377.34
STATE 12,C11,F,55,373.58
STATE 15,C71,M,55,363.32
STATE 02,C7 ,M,55,361.54
STATE 02,C7B,M,55,356.47
STATE 02,C71,F,55,354.2
STATE 15,C11,F,55,346.57
STATE 06,C2 ,F,55,344.11
STATE 04,C71,M,55,342.15
STATE 15,C7B,M,55,338.73
STATE 15,C7 ,M,55,334.12
STATE 01,C11,M,55,329.85
STATE 17,C71,M,55,322.14
STATE 15,C71,M,55,320.97
STATE 04,C7A,M,55,312.11
STATE 15,C71,M,55,306.9
STATE 10,C1 ,M,55,299.36
STATE 15,C7 ,M,55,293.92
STATE 02,C7 ,F,55,281.15
STATE 04,C7A,F,55,252.12
STATE 15,C7 ,F,55,250.56
STATE 15,C7B,M,55,249.01
STATE 15,C7 ,F,55,245.2
STATE 06,C11,F,55,241.19
STATE 15,C1 ,M,55,224.3
STATE 15,C71,M,55,200.03
STATE 15,C1 ,F,55,200
STATE 04,C7 ,F,55,169.82
STATE 06,C7B,M,55,167.14
STATE 10,C11,F,55,157.71
STATE 02,C7B,M,55,147.26
STATE 15,C1 ,F,55,138.31
STATE 02,C7 ,F,55,120
STATE 06,C7 ,M,55,99.22
STATE 04,C7B,F,55,95
STATE 02,C7 ,M,55,91.79
STATE 15,C7B,M,55,91.24
STATE 02,C1 ,M,55,75
STATE 13,C1B,M,55,56.9
STATE 14,C11,M,54,26439.48
STATE 03,C1B,F,54,23344.38
STATE 15,C7B,M,54,20736.67
STATE 02,C71,F,54,16002.49
STATE 15,C11,F,54,14483.55
STATE 17,C7A,M,54,13714.98
STATE 12,C11,F,54,11916.58
STATE 07,C71,F,54,11479.36
STATE 12,C7B,F,54,10119.03
STATE 03,C11,M,54,10103.5
STATE 06,C71,F,54,9411.8
STATE 04,C7 ,F,54,9028.56
STATE 03,C1 ,F,54,8378.83
STATE 15,C1 ,M,54,8283.19
STATE 15,C1 ,F,54,7937.27
STATE 15,C7 ,M,54,7589.25
STATE 04,C7 ,M,54,7419.73
STATE 15,C11,F,54,7381.89
STATE 02,C72,M,54,7380.58
STATE 06,C7A,F,54,7312.72
STATE 06,C1C,F,54,7275
STATE 17,C7B,F,54,6867.53
STATE 15,C1B,M,54,6761.27
STATE 15,C7B,M,54,6675.67
STATE 06,C7A,F,54,6448.75
STATE 04,C7B,M,54,6236.03
STATE 10,C71,F,54,6211.99
STATE 06,C7B,M,54,5971.37
STATE 17,C7B,M,54,5604.53
STATE 12,C1C,F,54,5364.71
STATE 03,C7 ,M,54,5347.31
STATE 12,C1 ,F,54,5263.84
STATE 04,C71,F,54,5169.91
STATE 10,C1B,M,54,4528.69
STATE 15,C7B,M,54,4521.52
STATE 13,C71,M,54,4488.66
STATE 06,C1B,F,54,4302.05
STATE 17,C71,F,54,4188.6
STATE 02,F1 ,F,54,4155
STATE 07,C71,F,54,4149.92
STATE 02,C71,M,54,4088
STATE 06,C7 ,F,54,4080.73
STATE 15,C7C,F,54,3918.79
STATE 04,C7B,M,54,3894.92
STATE 06,C11,M,54,3884.72
STATE 15,C7A,M,54,3807.25
STATE 15,C7C,M,54,3806.43
STATE 02,C1 ,F,54,3781.2
STATE 02,C11,M,54,3740.25
STATE 04,C71,M,54,3716.08
STATE 02,C71,M,54,3513.56
STATE 06,C72,M,54,3473.16
STATE 07,C7B,F,54,3435.92
STATE 13,C1 ,F,54,3410.38
STATE 06,C1 ,M,54,3325
STATE 15,C1B,F,54,3261.98
STATE 15,C1 ,F,54,3174.5
STATE 12,C1B,M,54,3159.02
STATE 15,C1B,M,54,3151.33
STATE 15,C11,F,54,3078.75
STATE 10,C7B,M,54,3069.44
STATE 17,C7B,M,54,2988.99
STATE 15,C1B,M,54,2972.34
STATE 15,C71,M,54,2900
STATE 02,C7B,M,54,2895.88
STATE 06,C7B,M,54,2860.33
STATE 06,C7B,F,54,2822.8
STATE 02,C7 ,M,54,2807.69
STATE 17,C7 ,M,54,2803.84
STATE 12,C7B,M,54,2784.48
STATE 02,C1B,M,54,2777.68
STATE 02,C11,M,54,2750.76
STATE 14,C11,F,54,2739.23
STATE 04,C7 ,F,54,2677.34
STATE 13,C1B,M,54,2624.89
STATE 10,C71,F,54,2621.45
STATE 12,C11,F,54,2610.87
STATE 15,C11,F,54,2503.62
STATE 02,C1B,M,54,2464.83
STATE 17,C7B,M,54,2398.34
STATE 02,C7 ,M,54,2326.16
STATE 15,C7 ,M,54,2300.47
STATE 15,C7 ,F,54,2265.75
STATE 17,C71,F,54,2255.61
STATE 15,C11,F,54,2211.92
STATE 02,C1 ,M,54,2176.78
STATE 01,C11,M,54,2106.17
STATE 15,C1A,F,54,2075.62
STATE 17,C7 ,M,54,2043.98
STATE 15,C1B,F,54,2005.64
STATE 04,C7C,M,54,1993.9
STATE 06,C71,F,54,1920.9
STATE 02,C7C,M,54,1906.05
STATE 02,C71,F,54,1904.13
STATE 12,C1B,M,54,1854.96
STATE 01,F71,F,54,1805.62
STATE 17,F71,M,54,1789.08
STATE 03,C7 ,F,54,1757
STATE 02,C1 ,M,54,1751.3
STATE 15,C71,F,54,1750
STATE 07,C71,F,54,1735
STATE 06,C1C,M,54,1730.95
STATE 15,C7 ,M,54,1662.83
STATE 03,C71,M,54,1650
STATE 12,C1 ,F,54,1625.78
STATE 02,C1B,M,54,1617.41
STATE 13,C1 ,M,54,1584.11
STATE 15,C7B,M,54,1580.14
STATE 17,C71,M,54,1577.67
STATE 15,C2 ,M,54,1543.47
STATE 02,C7 ,M,54,1533.74
STATE 12,C71,M,54,1533.42
STATE 10,C71,F,54,1498.19
STATE 17,C71,M,54,1477.9
STATE 04,C7B,F,54,1475.99
STATE 06,C7 ,M,54,1431.47
STATE 02,C1B,F,54,1414.86
STATE 04,C71,M,54,1403.93
STATE 15,C1C,F,54,1400
STATE 04,C7 ,M,54,1386.93
STATE 04,C7C,M,54,1377.44
STATE 10,C1 ,M,54,1376.94
STATE 02,C11,M,54,1371.51
STATE 12,C11,F,54,1355.95
STATE 02,C11,F,54,1350
STATE 15,C1B,F,54,1347.45
STATE 02,C7B,M,54,1336
STATE 02,C1B,M,54,1326.22
STATE 10,C1 ,F,54,1316.5
STATE 04,C7B,M,54,1315.58
STATE 06,C7B,M,54,1314.5
STATE 17,C71,F,54,1297.5
STATE 02,C71,M,54,1296.47
STATE 04,C7A,F,54,1282.26
STATE 15,C7B,M,54,1250.76
STATE 02,C7 ,F,54,1242.77
STATE 15,C7 ,M,54,1233.97
STATE 02,C1B,M,54,1214.09
STATE 13,C7B,M,54,1209.99
STATE 15,C11,F,54,1182.44
STATE 06,C71,M,54,1175.21
STATE 15,C11,F,54,1165.61
STATE 06,C1B,F,54,1156.66
STATE 15,C11,F,54,1141.08
STATE 10,C1B,M,54,1122.95
STATE 15,C71,F,54,1120.62
STATE 02,C11,F,54,1112.82
STATE 03,C11,F,54,1109.18
STATE 01,C11,M,54,1107.57
STATE 15,C7B,M,54,1103.19
STATE 06,C71,F,54,1100.94
STATE 15,C7B,M,54,1100.68
STATE 04,C7B,M,54,1098.9
STATE 15,C72,M,54,1096.33
STATE 06,C1 ,M,54,1091.96
STATE 15,C11,M,54,1087.29
STATE 17,F71,F,54,1085.72
STATE 07,C71,F,54,1064.4
STATE 12,C1 ,F,54,1046.66
STATE 12,C1B,M,54,1028.02
STATE 15,C7B,F,54,1015.37
STATE 10,C71,F,54,1006.99
STATE 03,C7B,M,54,991.74
STATE 15,C7A,F,54,987.43
STATE 15,C11,M,54,985.97
STATE 15,C7 ,F,54,982.45
STATE 06,C1B,M,54,976.89
STATE 15,C1B,F,54,968.9
STATE 02,C7B,M,54,966.22
STATE 06,C7B,F,54,961.35
STATE 17,C71,M,54,952.72
STATE 15,C11,F,54,949.82
STATE 15,C7 ,M,54,922.51
STATE 02,C1 ,F,54,919.34
STATE 17,C71,M,54,908
STATE 15,C71,M,54,908
STATE 15,C71,M,54,902.67
STATE 17,C71,F,54,884.77
STATE 15,C72,F,54,878.58
STATE 04,C7 ,M,54,874.92
STATE 02,C71,F,54,852.08
STATE 02,C1B,F,54,837.84
STATE 06,C7 ,M,54,831.53
STATE 17,C71,M,54,829.94
STATE 02,C11,F,54,810.88
STATE 10,C7B,F,54,807.85
STATE 12,C2 ,F,54,806.73
STATE 04,C71,M,54,800.69
STATE 15,C72,M,54,785.41
STATE 12,C1B,M,54,784.92
STATE 17,C7B,F,54,782.76
STATE 10,C11,M,54,780.15
STATE 02,C71,F,54,780
STATE 15,C71,F,54,768.91
STATE 17,C7 ,F,54,766.17
STATE 04,C7 ,M,54,759.63
STATE 02,C1B,F,54,754.76
STATE 17,C71,F,54,748.78
STATE 07,C7 ,M,54,746.07
STATE 15,C1A,M,54,735.16
STATE 10,C7B,M,54,729.24
STATE 02,C11,F,54,727.54
STATE 15,C1 ,F,54,720.9
STATE 02,C71,M,54,718.1
STATE 15,C7B,F,54,716.76
STATE 02,C7 ,F,54,709.61
STATE 06,C1A,M,54,704.81
STATE 12,C71,M,54,691.23
STATE 15,C1 ,F,54,686.81
STATE 02,C7 ,M,54,684.61
STATE 10,C7B,M,54,679.12
STATE 12,C1 ,M,54,675.65
STATE 15,C71,M,54,674.94
STATE 15,C7 ,F,54,661.37
STATE 15,C2 ,M,54,659.77
STATE 02,C2 ,M,54,651.3
STATE 15,C2 ,F,54,643.3
STATE 17,C71,F,54,634.73
STATE 07,C71,M,54,630.15
STATE 03,C7 ,F,54,626.98
STATE 15,C7B,F,54,625.93
STATE 03,C11,F,54,623.17
STATE 04,C7 ,M,54,622.49
STATE 15,C1B,M,54,599.8
STATE 02,C1 ,F,54,596.15
STATE 15,C7 ,M,54,594.12
STATE 02,C71,F,54,586.43
STATE 06,C7B,M,54,581.44
STATE 17,C7 ,M,54,580.33
STATE 10,C7C,M,54,578.78
STATE 15,C1A,M,54,573.27
STATE 13,C71,M,54,570.75
STATE 02,C1B,M,54,560.62
STATE 15,C71,F,54,549.26
STATE 15,C1 ,M,54,545.69
STATE 06,C1B,M,54,541.8
STATE 13,C7B,M,54,537.28
STATE 15,C7 ,F,54,534.92
STATE 15,C7 ,M,54,532.12
STATE 15,C7A,M,54,530.33
STATE 13,C1 ,F,54,528.89
STATE 02,C71,M,54,523.89
STATE 02,C1B,F,54,523.32
STATE 01,C7 ,M,54,516.68
STATE 14,C71,M,54,514.68
STATE 06,C72,M,54,489.76
STATE 15,C7B,M,54,489.51
STATE 07,C7B,M,54,485.38
STATE 02,C7A,M,54,483.1
STATE 15,C11,F,54,473.25
STATE 15,C11,F,54,469.36
STATE 15,C7 ,M,54,451.75
STATE 13,C1B,F,54,445.85
STATE 17,C71,M,54,443.19
STATE 02,C71,M,54,441.4
STATE 15,C7B,M,54,440.51
STATE 03,C11,M,54,439.95
